id,credit_score,state,gender,age,tenure,balance,no_of_products,credit_card,active,estimated_salary,churn
151655070288,850,Mumbai,Male,34,2,72079.71,1,1,1,114767.93,0
530364065232,710,New Delhi,Female,62,9,148214.36,1,1,0,48571.14,1
582355062987,726,Mumbai,Male,37,2,132057.92,2,1,0,34743.98,0
289060200639,447,Mumbai,Female,44,5,89188.83,1,1,1,75408.24,0
328021195462,671,New Delhi,Male,45,6,99564.22,1,1,1,108872.45,1
934832991489,606,Mumbai,Male,36,1,145655.46,1,1,1,192387.51,1
215427657108,614,Mumbai,Female,23,4,0.0,2,1,0,196476.19,0
820212013700,751,Mumbai,Female,44,10,0.0,2,1,0,170634.49,0
771664332708,714,New Delhi,Male,21,6,86402.52,2,0,0,27330.59,0
614054501482,731,Bangalore,Female,37,1,128932.4,1,1,1,180712.52,0
111218541244,564,Mumbai,Male,35,4,0.0,1,1,0,148937.55,0
344659395834,537,Mumbai,Female,53,3,0.0,1,1,1,91406.62,0
654489590969,506,Mumbai,Female,41,1,0.0,2,1,0,31766.3,0
250856259556,664,Mumbai,Male,46,2,0.0,1,1,1,177423.02,1
110659676730,508,Mumbai,Female,43,9,0.0,1,1,0,103726.71,0
166005822185,577,New Delhi,Female,59,7,111396.97,1,0,1,191070.01,0
759128198124,730,Bangalore,Male,25,5,167385.81,1,1,1,56307.51,0
237675610144,600,Mumbai,Female,26,6,108909.12,1,1,0,82547.01,0
212053064467,645,Bangalore,Male,44,8,113755.78,2,1,0,149756.71,1
947421392491,807,New Delhi,Male,47,1,171937.27,1,1,1,65636.92,0
561603976765,633,New Delhi,Male,40,5,86172.81,2,1,1,117279.49,0
576665756211,489,Mumbai,Male,34,5,0.0,1,0,0,43540.59,0
560298759785,812,Mumbai,Male,34,5,103818.43,1,1,1,166038.27,0
195283795252,848,Bangalore,Male,22,7,120811.89,1,1,1,185510.34,0
918436829521,512,New Delhi,Male,41,7,122403.24,1,0,1,37439.9,1
445717165486,447,Mumbai,Female,32,10,0.0,1,1,1,141814.76,0
686415319932,771,Bangalore,Male,18,1,0.0,2,0,0,41442.95,0
484362681653,627,Bangalore,Male,48,1,132759.8,1,1,0,78899.22,0
241592398626,608,Bangalore,Male,48,7,75801.74,1,1,0,125762.95,0
635811415259,670,Mumbai,Male,38,10,89416.99,1,0,0,144275.39,0
782214199385,636,New Delhi,Female,31,9,80844.69,2,1,1,74641.9,0
819151398612,614,New Delhi,Male,32,7,99462.8,2,1,1,51117.06,0
418528380012,654,Mumbai,Male,29,7,0.0,2,1,1,149184.14,0
431689782191,625,Mumbai,Female,40,7,141267.67,1,0,1,177397.49,0
485787627404,350,Mumbai,Female,40,0,111098.85,1,1,1,172321.21,1
611318092593,662,Mumbai,Female,36,4,166909.2,2,1,0,138871.12,1
479589666627,654,Mumbai,Male,47,10,0.0,2,1,0,170481.98,0
175037620190,625,Mumbai,Male,45,7,137555.44,1,0,0,124607.7,0
912092650512,686,Mumbai,Male,38,6,149238.97,1,1,1,97825.23,0
887480068276,573,New Delhi,Male,35,9,134498.54,2,1,1,119924.8,0
287655852029,754,New Delhi,Female,48,7,141819.02,1,1,0,93550.53,1
294505250756,532,Mumbai,Male,42,1,149024.71,1,1,0,100982.93,1
190071295414,604,Mumbai,Female,47,8,62094.71,3,0,0,9308.1,1
589509108817,602,Mumbai,Male,34,5,0.0,2,1,1,77414.45,0
929636748507,512,Mumbai,Female,37,1,0.0,2,0,1,146105.03,0
589399121912,590,Mumbai,Male,41,1,89086.31,1,1,0,24499.97,0
529700297174,635,Mumbai,Male,41,4,103544.88,2,1,0,193746.55,0
727843607401,579,Mumbai,Female,26,10,162482.76,1,1,1,18458.2,0
697325128733,643,Mumbai,Male,36,0,148149.71,1,0,0,55835.66,0
496840718652,689,Mumbai,Male,40,8,160272.27,1,1,0,49656.24,0
739493944350,753,Mumbai,Female,43,5,0.0,2,1,0,109881.71,0
522812174905,432,Mumbai,Male,42,9,142603.45,1,1,0,110265.24,1
238149060719,797,Mumbai,Male,31,9,0.0,2,1,1,24748.89,0
413278816277,777,Mumbai,Male,36,7,0.0,1,1,0,106472.34,0
943826096005,653,Bangalore,Male,55,2,70263.83,1,0,1,62347.71,0
978992488591,598,Bangalore,Female,38,6,0.0,2,0,0,173783.38,0
737313095862,593,Mumbai,Female,33,0,95927.04,1,1,0,199478.05,0
242079862094,850,Mumbai,Female,28,9,0.0,2,1,1,164864.67,0
925211463425,747,New Delhi,Male,37,9,135776.36,3,1,0,85470.45,1
725562112445,654,Bangalore,Female,36,2,0.0,2,1,1,146652.11,0
755098613682,716,Mumbai,Female,22,8,0.0,2,1,1,92606.98,0
170606886329,435,Mumbai,Male,54,3,0.0,1,1,0,146910.46,1
393335340483,586,Mumbai,Male,32,1,0.0,2,0,0,31635.99,0
108822625213,662,Mumbai,Female,39,5,139562.05,2,1,0,61636.22,0
490627482628,750,Bangalore,Female,37,2,113817.06,1,0,0,88333.74,0
642014535844,658,Mumbai,Female,31,7,123974.96,1,1,0,102143.75,0
336407360137,759,Bangalore,Male,31,8,0.0,2,1,1,99086.74,0
218705037697,613,Mumbai,Male,34,5,144094.2,1,1,0,44510.26,0
285402125343,632,Mumbai,Male,43,2,100013.51,1,1,0,24275.32,0
982859217566,585,Bangalore,Female,56,1,128472.8,1,1,0,186476.91,1
865908902977,652,New Delhi,Male,27,2,166527.88,2,0,1,146007.7,0
321487468420,784,Bangalore,Male,35,3,0.0,2,0,0,81483.64,0
151811512530,570,New Delhi,Female,50,5,129293.74,1,1,0,177805.44,1
573632428025,655,Mumbai,Male,27,2,131691.33,1,1,0,49480.66,0
727745984410,654,Bangalore,Female,54,5,0.0,2,0,1,47139.06,0
271023908426,567,Bangalore,Male,43,2,114643.58,2,0,0,174606.35,0
485124016109,684,Mumbai,Female,26,5,87098.91,1,0,0,106095.82,0
507216197095,640,Mumbai,Male,68,9,0.0,2,1,1,199493.38,0
143028606055,544,Mumbai,Female,45,6,0.0,2,0,1,141401.33,0
925659171172,760,New Delhi,Male,29,5,103607.24,2,0,1,86334.64,0
889832139945,443,Mumbai,Male,44,2,0.0,1,1,0,149165.7,0
467986434462,619,Mumbai,Male,43,1,125211.92,1,1,1,113410.49,0
580267829938,744,Mumbai,Female,43,10,147832.14,1,0,1,24234.11,0
989744402314,687,Mumbai,Male,35,8,0.0,2,1,0,10334.05,0
661576118232,537,Bangalore,Female,38,6,141786.78,1,0,1,147797.54,0
407688783694,635,New Delhi,Male,37,5,113488.68,1,1,0,95611.74,1
245009173360,621,Bangalore,Male,33,4,0.0,2,1,1,40299.23,0
913395871423,593,Mumbai,Female,32,3,0.0,2,1,1,141978.36,0
551606894102,500,Mumbai,Male,45,2,109162.82,1,1,1,126145.08,0
571870868115,487,Bangalore,Female,36,1,140137.14,1,1,0,194073.33,0
509077500353,661,Mumbai,Male,35,9,100107.99,1,1,0,83949.68,0
213770678320,597,Mumbai,Female,24,1,103219.47,1,1,0,60420.07,0
198981172774,640,Mumbai,Male,55,10,132436.34,1,1,0,978.66,0
324323909542,589,Mumbai,Female,50,4,0.0,2,0,1,182076.97,0
213481601997,600,Mumbai,Female,32,7,98877.95,1,1,0,132973.21,0
811230010445,692,New Delhi,Male,53,7,140926.99,2,0,0,119817.19,0
304141914405,850,New Delhi,Male,28,4,147972.19,1,1,0,60708.72,1
901860813776,696,New Delhi,Male,32,8,101160.99,1,1,1,114916.55,0
330812646066,700,Mumbai,Male,46,5,95872.86,1,1,0,98273.01,1
681713039749,572,New Delhi,Male,39,4,112290.22,1,1,0,49373.97,1
142458029259,642,Bangalore,Male,26,8,144238.7,1,1,1,184399.76,0
495305936965,809,Mumbai,Male,36,9,68881.59,2,0,1,109135.11,0
637601149966,655,Mumbai,Male,27,10,0.0,2,1,0,51620.94,0
345159376442,432,New Delhi,Male,38,2,135559.8,2,1,1,71856.3,0
279675354865,552,New Delhi,Male,39,2,132906.88,1,0,1,149384.43,0
998355456750,850,Mumbai,Male,81,5,0.0,2,1,1,44827.47,0
231095041189,697,Mumbai,Male,32,7,175464.85,3,1,0,116442.42,1
298575516966,754,Mumbai,Female,27,7,0.0,2,1,0,144134.64,0
722468006019,667,Mumbai,Male,42,9,0.0,2,0,1,58137.42,0
502398133645,644,New Delhi,Male,47,9,137774.11,2,1,0,141902.78,0
474617700718,559,Mumbai,Female,31,3,127070.73,1,0,1,160941.78,0
306319547745,537,Bangalore,Male,30,1,103138.17,1,1,1,96555.42,0
627711454515,613,Bangalore,Male,34,8,117300.02,1,1,0,139410.08,0
242293527048,662,Mumbai,Male,31,3,0.0,2,0,1,27731.05,0
369826428115,745,Mumbai,Female,40,6,131184.67,1,1,1,49814.62,0
417955666201,754,Mumbai,Male,61,5,146622.35,1,1,1,41814.22,1
338863283119,740,New Delhi,Female,40,2,122295.17,2,1,1,30812.84,0
810644894870,545,Mumbai,Male,26,7,0.0,2,0,1,146598.23,0
680807323298,466,Mumbai,Male,26,3,146814.71,1,1,1,137476.09,0
808316174629,669,Bangalore,Male,25,7,147228.61,2,1,0,124382.9,0
709315858498,595,Mumbai,Female,33,9,0.0,2,1,1,41447.86,0
544542856979,600,Mumbai,Female,43,5,134022.06,1,1,0,194764.83,0
795901362768,578,New Delhi,Male,37,1,135650.88,1,1,0,199428.19,0
234023626322,786,Mumbai,Female,29,4,0.0,2,1,0,103372.79,0
405577306114,725,Mumbai,Female,44,10,0.0,1,0,1,93777.61,0
329756079472,652,Bangalore,Female,36,1,0.0,2,1,1,19302.78,0
729508398284,700,New Delhi,Female,28,3,99705.69,2,0,0,146723.72,0
214710144323,709,Mumbai,Male,36,0,0.0,2,1,0,46811.77,0
502954542106,592,New Delhi,Male,33,2,146570.86,1,1,1,37140.2,0
842119440851,636,Mumbai,Male,34,1,84055.43,1,0,0,37490.84,0
381520250919,805,Bangalore,Male,37,5,0.0,2,1,0,21928.81,0
585041400722,778,New Delhi,Male,31,9,182275.23,2,1,0,190631.23,0
317602667411,582,Mumbai,Male,20,4,0.0,1,1,1,55763.66,0
557060379047,549,Mumbai,Female,46,7,0.0,1,1,1,109057.56,0
623277711737,594,Mumbai,Male,40,9,122417.17,2,0,1,190882.69,0
333458830364,667,Bangalore,Female,36,3,121442.57,2,1,1,186841.71,0
325537799740,637,Mumbai,Male,40,2,133463.1,1,0,1,93165.34,0
420130874789,595,New Delhi,Male,34,2,87967.42,2,0,1,146309.52,0
359166544825,707,New Delhi,Female,51,10,98438.23,1,0,0,70778.63,1
707234614067,649,Mumbai,Female,42,7,0.0,2,0,1,22974.01,0
982585624307,635,Mumbai,Male,43,10,122198.21,2,0,1,179144.54,0
132411993352,528,Mumbai,Female,27,7,176227.07,2,0,1,139481.53,0
823831354217,706,New Delhi,Male,23,2,93301.97,2,0,1,127187.04,0
974420714604,758,Mumbai,Female,30,3,141481.08,1,1,0,146249.06,0
373183815850,533,New Delhi,Female,49,1,102286.6,3,1,0,69409.37,1
933688095734,610,Bangalore,Female,31,5,0.0,2,0,0,63736.36,0
591602684941,794,Bangalore,Female,46,8,134593.79,1,1,1,46386.37,0
298389913018,849,New Delhi,Male,37,7,143452.74,2,1,1,17294.12,0
784584816829,564,New Delhi,Female,32,10,139875.2,2,1,0,14378.23,0
966330033491,501,New Delhi,Male,25,6,104013.79,1,1,0,114774.35,0
546292650048,459,New Delhi,Male,50,5,109387.9,1,1,0,145721.14,0
281680303415,775,New Delhi,Female,33,1,118897.1,2,1,1,26362.4,0
973472661170,606,Bangalore,Male,30,8,180307.73,2,1,1,1914.41,0
172982142737,631,Bangalore,Male,29,3,0.0,2,1,1,197963.46,0
604746257228,697,New Delhi,Male,43,7,114371.94,2,1,0,64139.1,0
792517261367,644,Mumbai,Male,33,2,0.0,1,1,0,96420.58,0
319577076638,623,Bangalore,Female,50,2,87116.71,1,1,1,104382.11,0
247598754806,693,Mumbai,Male,68,4,97705.99,1,1,1,61469.07,0
539371127124,735,Bangalore,Male,55,2,103176.62,1,0,1,163516.16,0
433070647966,737,New Delhi,Female,40,2,162485.8,2,1,0,149381.32,0
492578511358,566,New Delhi,Female,35,1,123042.0,1,1,0,66245.44,1
976376205754,709,Mumbai,Female,45,3,104118.5,1,0,1,174032.0,0
700712464597,779,Mumbai,Female,41,10,99786.2,1,1,0,86927.53,0
104590351286,628,New Delhi,Female,28,3,143538.13,2,1,0,110776.01,0
622649816078,529,Mumbai,Female,31,6,142310.55,1,1,0,13054.25,0
220742959799,753,Mumbai,Female,40,0,3768.69,2,1,0,177065.24,1
349381423034,658,Mumbai,Male,29,3,145512.84,1,1,0,20207.02,0
450817167939,634,Bangalore,Female,35,10,0.0,1,1,0,82634.41,0
412854708761,742,New Delhi,Female,36,2,129748.54,2,0,0,47271.61,1
766730957156,668,Mumbai,Male,72,2,0.0,2,1,1,70783.61,0
295084489799,739,New Delhi,Male,54,8,126418.14,1,1,0,134420.75,1
985894895382,580,New Delhi,Male,45,8,103741.14,1,1,0,47428.73,1
532330170404,674,Mumbai,Female,26,10,0.0,2,1,1,138423.1,0
868362699306,828,New Delhi,Female,25,7,144351.86,1,1,0,116613.26,0
654136655469,673,Bangalore,Male,39,8,138160.0,1,1,1,110468.51,0
432603120778,683,New Delhi,Male,35,5,144961.97,1,0,1,26796.73,0
545189575083,720,Mumbai,Male,26,10,51962.91,2,1,0,45507.24,0
612463429584,554,New Delhi,Female,37,4,58629.97,1,0,0,182038.6,0
201055736955,480,Mumbai,Female,40,7,0.0,1,1,0,170332.67,1
954094845748,567,Mumbai,Female,35,5,166118.45,2,1,0,127827.18,0
331831166576,640,Mumbai,Female,20,4,0.0,2,0,1,78310.82,0
750478371408,505,Mumbai,Female,36,2,79951.9,1,0,1,174123.16,1
532617298331,702,New Delhi,Female,36,2,105264.88,2,1,1,52909.87,0
389586077788,510,Mumbai,Female,32,1,0.0,2,0,1,28514.17,0
306043470187,822,Mumbai,Male,37,3,105563.0,1,1,0,182624.93,0
700323330437,707,Mumbai,Male,40,1,0.0,2,1,0,14090.4,1
312255448793,703,Bangalore,Male,39,6,142685.4,1,0,0,183656.12,0
672163380841,597,New Delhi,Male,52,8,83693.34,2,1,1,161083.53,0
978528411876,578,Mumbai,Male,23,10,88980.32,1,1,1,125222.36,0
817186800136,668,Mumbai,Female,53,10,110240.04,1,0,0,183980.56,1
548122267874,842,Mumbai,Male,58,1,63492.94,1,1,1,83172.19,0
368606554134,561,Mumbai,Female,22,6,186788.96,2,1,0,73286.8,0
601325698285,685,Mumbai,Male,23,8,0.0,2,1,1,112239.03,0
236290085133,705,New Delhi,Male,44,3,105934.96,1,1,0,82463.69,0
228809123268,583,New Delhi,Male,35,8,149995.72,2,1,0,42143.55,0
279213618644,850,Bangalore,Female,32,5,0.0,1,1,1,3830.59,0
589304100624,562,Mumbai,Male,35,7,0.0,1,0,0,48869.67,0
834976201571,719,Bangalore,Male,37,10,145382.61,1,1,0,80408.59,0
992600575844,664,Bangalore,Female,53,7,187602.18,1,1,0,186392.99,1
991841945319,639,Mumbai,Male,39,6,140555.83,1,1,0,30414.17,0
219093814266,696,New Delhi,Female,66,7,119499.42,2,1,1,174027.3,0
646690866740,566,Bangalore,Male,44,5,0.0,2,1,0,66462.79,0
155691791115,850,Mumbai,Female,38,0,106831.69,1,0,1,148977.72,0
243551874164,698,Mumbai,Female,37,2,166178.02,2,1,1,71972.95,0
664608517292,760,Bangalore,Male,38,3,91241.85,1,0,1,80682.35,0
164855598351,613,Mumbai,Male,37,9,108286.5,1,1,1,114143.44,0
923081107362,676,Mumbai,Female,37,5,89634.69,1,1,1,169583.18,1
922585875518,721,Bangalore,Female,46,7,137933.39,1,1,1,67976.57,0
258341926569,677,Mumbai,Male,36,4,0.0,2,1,0,7824.31,0
263049494952,807,New Delhi,Female,42,9,105356.09,2,1,1,130489.37,0
729022604377,640,New Delhi,Female,31,10,118613.34,1,1,0,168469.65,0
812828988717,671,Bangalore,Male,38,0,92674.94,2,1,0,3647.57,0
606906407407,684,Mumbai,Male,27,2,134603.88,1,1,1,71725.73,0
245219617204,350,New Delhi,Male,39,0,109733.2,2,0,0,123602.11,1
225984756986,450,Bangalore,Female,34,2,0.0,2,1,0,175480.93,0
778219181293,766,Bangalore,Male,41,0,0.0,2,0,1,34283.23,0
672636667210,677,Mumbai,Female,27,2,0.0,2,0,1,114685.92,0
480431433125,537,Mumbai,Male,47,10,0.0,2,0,1,25482.62,0
346550347855,808,Bangalore,Male,47,8,139196.0,1,0,1,74028.36,0
142231683055,682,Mumbai,Female,30,9,0.0,2,1,1,195104.91,0
450121954942,445,New Delhi,Female,34,7,131082.17,2,1,1,70618.0,0
552248307730,785,Mumbai,Female,34,9,70302.48,1,1,1,68600.36,0
162739262188,733,New Delhi,Male,38,9,111347.37,2,0,1,194872.97,0
510211541291,678,New Delhi,Male,48,2,101099.9,2,0,1,193476.04,0
115711636968,687,Mumbai,Female,34,9,125474.44,1,1,0,198929.84,0
756149582677,525,Bangalore,Male,36,3,77910.23,1,1,0,67238.01,0
671627537863,629,Mumbai,Female,43,0,0.0,2,1,1,41263.69,0
720623447643,519,Mumbai,Male,39,2,112957.26,2,1,0,97593.16,0
349063642196,727,Mumbai,Female,29,1,146652.01,1,1,1,173486.39,0
501446593216,528,New Delhi,Male,22,5,93547.23,2,0,1,961.57,0
174952405787,561,Bangalore,Male,34,4,85141.79,2,1,1,29217.37,0
650079854921,466,Mumbai,Female,41,3,33563.95,2,1,0,178994.13,1
594773878463,745,New Delhi,Female,28,1,111071.36,1,1,0,73275.96,1
243013615856,616,Mumbai,Male,44,5,102016.38,1,0,1,178235.37,1
424942870607,655,New Delhi,Male,52,9,144696.75,1,1,1,49025.79,0
300532148900,850,Mumbai,Female,62,1,124678.35,1,1,0,70916.0,1
843626301012,568,Bangalore,Male,39,5,0.0,2,1,1,129569.92,0
791250865893,466,New Delhi,Female,47,5,102085.72,1,1,1,183536.24,1
334256582452,437,Mumbai,Female,39,0,102721.49,1,0,0,22191.82,0
576800251839,503,Mumbai,Male,29,3,0.0,2,1,1,143954.99,0
934719536476,561,New Delhi,Male,49,5,94754.0,1,1,1,26691.31,0
755708465776,731,Mumbai,Male,37,8,0.0,2,1,1,170338.35,0
739999502450,614,Bangalore,Female,41,7,146997.64,2,0,0,137791.18,0
209787704555,626,Bangalore,Male,29,7,0.0,2,1,0,49361.84,0
301199573434,764,Mumbai,Female,39,1,129068.54,2,1,1,187905.12,0
494556195317,532,Mumbai,Male,36,4,0.0,2,1,1,132798.78,0
346448341180,510,New Delhi,Female,44,4,123070.89,1,1,0,28461.29,1
752146788050,459,New Delhi,Male,46,7,110356.42,1,1,0,4969.13,1
829842678342,738,Mumbai,Male,18,4,0.0,2,1,1,47799.14,0
238929738567,686,New Delhi,Male,29,3,185379.02,1,1,0,64679.07,0
976129380424,506,New Delhi,Male,28,8,53053.76,1,0,1,24577.34,0
602383937746,651,Mumbai,Female,33,1,96834.78,1,1,0,108764.69,0
496539181706,717,Bangalore,Female,42,5,190305.78,1,1,0,99347.8,1
731431715428,644,New Delhi,Female,40,4,77270.08,2,1,1,114800.1,1
401179372274,733,Mumbai,Male,42,9,120094.93,1,1,0,184056.45,0
186616992426,581,Bangalore,Female,43,4,170172.9,1,0,1,100236.02,0
340228999621,547,New Delhi,Male,41,3,141191.31,1,1,0,175295.89,1
338557336231,741,Bangalore,Male,43,0,0.0,2,1,1,2920.63,1
646258282396,597,Mumbai,Female,36,9,0.0,2,1,1,7146.09,0
430166453963,698,Bangalore,Male,38,10,95010.92,1,1,1,105227.86,0
921047532834,725,Mumbai,Male,37,6,124348.38,2,0,1,176984.34,0
692876249098,681,Bangalore,Female,37,6,121231.39,1,1,1,146366.08,0
693336719248,492,Mumbai,Female,31,7,0.0,2,1,1,49463.44,0
329777740106,686,Mumbai,Male,25,1,0.0,2,0,1,16459.37,0
996118728632,709,Mumbai,Male,38,5,0.0,2,1,1,81452.29,0
344990239440,520,New Delhi,Male,61,8,133802.29,2,1,1,90304.01,0
992968076910,732,Bangalore,Female,69,9,137453.43,1,0,1,110932.24,1
286519640946,676,Bangalore,Male,27,4,0.0,1,0,1,107955.67,0
328551473412,600,Mumbai,Female,28,6,0.0,2,0,1,52193.23,0
166162675749,579,Bangalore,Male,33,6,0.0,1,1,0,94993.04,1
285938272002,543,Bangalore,Female,41,4,0.0,1,0,0,194902.16,0
944747374276,511,New Delhi,Female,75,9,105609.17,1,0,1,105425.18,0
322524282779,740,Mumbai,Female,30,8,105209.54,1,1,0,1852.58,0
468740487922,647,Bangalore,Female,29,2,0.0,2,1,0,179032.68,0
942124599669,444,Mumbai,Male,43,3,0.0,2,1,1,149131.21,0
274116563740,647,Mumbai,Male,32,5,97041.16,1,1,1,23132.73,0
808061682132,616,Mumbai,Male,31,1,0.0,2,1,1,54706.75,0
272814883114,707,Mumbai,Female,49,10,0.0,1,1,0,82967.97,1
778951365227,491,New Delhi,Male,70,6,148745.92,2,1,1,17818.33,0
829942413028,537,New Delhi,Female,37,7,148411.95,4,1,1,117690.58,1
264754722092,753,Mumbai,Male,46,8,0.0,3,1,0,90747.94,1
455446207316,728,Bangalore,Female,43,8,128412.61,1,0,1,139024.31,0
568755647977,557,Mumbai,Male,36,3,0.0,1,0,1,144078.02,0
483798074751,755,Mumbai,Female,29,4,148654.84,2,1,1,28805.09,0
482779314216,672,Mumbai,Male,39,2,0.0,2,1,0,87372.49,0
624037708888,705,New Delhi,Male,41,4,72252.64,2,1,1,142514.66,0
396250103166,539,Bangalore,Male,28,5,0.0,2,1,0,48382.4,0
545851010346,651,Mumbai,Female,65,0,0.0,2,1,1,190454.04,0
693523420574,614,Bangalore,Female,25,10,75212.28,1,1,0,58965.04,0
353450256008,748,New Delhi,Female,40,3,103499.09,2,0,0,38143.19,0
405850206974,710,New Delhi,Female,24,2,110407.44,2,0,0,14832.43,1
958927951514,660,Bangalore,Female,36,0,84438.57,1,1,1,181449.51,0
276214147491,687,New Delhi,Male,26,2,142721.52,1,1,1,143605.75,0
779865519079,576,Mumbai,Female,41,4,112609.91,1,0,0,191035.18,1
821084032005,795,Mumbai,Female,36,1,141844.64,1,1,1,135388.89,0
954517339215,541,Mumbai,Male,37,9,212314.03,1,0,1,148814.54,0
147112166083,698,Mumbai,Female,39,4,0.0,2,0,1,47455.82,0
462542301053,671,Mumbai,Female,48,6,119769.77,1,0,1,66032.65,0
969709810381,587,Bangalore,Male,51,3,83739.32,1,0,1,148798.45,0
488198750367,568,New Delhi,Male,43,5,87612.64,4,1,1,107145.4,1
428616815799,530,New Delhi,Male,23,1,137060.88,2,1,1,165227.23,0
605017081773,570,Bangalore,Male,34,10,0.0,2,0,1,183387.12,0
446401358069,673,New Delhi,Male,36,5,73088.06,2,0,0,196142.26,0
109432821899,771,Mumbai,Male,50,3,105229.72,1,1,1,16281.68,1
108333570003,575,Mumbai,Male,27,3,139301.68,1,1,0,99843.98,0
800583924599,639,New Delhi,Male,27,3,140795.81,1,0,1,85208.93,0
428442928863,604,Bangalore,Female,41,10,0.0,2,1,1,166224.39,0
830309016004,530,Mumbai,Female,33,4,129307.32,1,1,1,172930.28,0
507987577598,725,Mumbai,Male,31,8,0.0,2,1,1,59650.42,0
351668189143,584,New Delhi,Female,46,6,87361.02,2,1,0,120376.87,1
495060870847,694,Bangalore,Male,39,0,107042.74,1,1,1,102284.2,0
215356738889,521,Mumbai,Male,37,5,105843.26,2,1,1,84908.2,0
215074316488,503,Mumbai,Male,32,4,0.0,2,1,1,143036.97,0
516115578306,752,Mumbai,Female,36,7,0.0,2,1,0,184866.86,0
282563470075,637,Bangalore,Male,43,8,0.0,1,1,0,12146.93,1
993633866007,467,New Delhi,Male,51,10,114514.71,2,1,0,177784.68,1
690074239493,781,Mumbai,Female,19,3,0.0,2,1,1,124297.32,0
836748536534,516,Mumbai,Male,46,2,0.0,2,1,1,169122.54,0
339190970696,786,New Delhi,Male,24,2,120135.55,2,1,1,125449.47,0
977764037743,418,Mumbai,Male,34,8,145973.88,1,1,0,144208.96,0
601069193787,664,Mumbai,Female,34,7,93920.47,1,0,0,179913.98,0
587728892726,683,Mumbai,Female,42,4,148283.94,1,1,1,44692.63,1
341309626933,748,Bangalore,Male,35,5,105492.53,1,1,1,140057.2,0
461350956475,699,Mumbai,Male,27,1,0.0,2,1,0,93003.21,0
899548029667,842,Bangalore,Male,46,9,0.0,1,0,0,17268.02,0
638381402661,659,Mumbai,Male,32,9,95377.13,1,0,1,187551.24,0
384353272687,608,Mumbai,Male,42,5,0.0,2,1,0,178504.29,0
712324109393,613,New Delhi,Male,38,9,67111.65,1,1,0,78566.64,1
691604712715,548,Mumbai,Female,35,10,0.0,1,1,1,31299.71,0
262235182332,663,Bangalore,Male,31,4,103430.11,2,0,1,36479.27,0
662030010643,431,New Delhi,Male,45,5,83624.55,2,0,0,36899.62,0
436856290000,593,Mumbai,Female,35,6,133489.12,2,1,1,78101.29,0
469354329901,709,Mumbai,Male,44,9,128601.98,1,1,0,117031.2,0
449983442944,850,New Delhi,Male,61,3,141784.02,1,1,1,92053.75,0
155859376772,762,Bangalore,Female,60,10,168920.75,1,1,0,31445.03,1
275006969765,628,New Delhi,Male,38,10,113525.84,1,1,0,46044.48,1
967598163088,647,Mumbai,Male,35,4,123761.68,1,1,0,83910.4,0
297200351394,724,New Delhi,Male,37,6,125489.4,1,1,0,118570.53,0
598648036963,546,Mumbai,Female,47,8,0.0,1,1,1,66408.01,1
260726246764,646,Mumbai,Male,24,8,0.0,2,0,0,92612.88,0
178803092066,701,Bangalore,Female,42,5,0.0,2,0,0,24210.56,0
334749282518,527,Mumbai,Male,32,0,0.0,1,1,0,109523.88,0
524833079811,678,Mumbai,Male,66,8,0.0,2,1,1,47117.03,0
844310557819,564,Mumbai,Female,27,6,0.0,1,0,0,7819.76,0
556874097224,772,Bangalore,Male,36,3,112029.83,1,1,1,186948.35,0
430693175211,652,Mumbai,Male,31,2,119148.55,1,0,0,149740.22,0
512108121857,645,New Delhi,Female,37,2,136925.09,2,0,1,143400.24,0
309956848203,653,Mumbai,Male,44,8,0.0,2,1,1,144639.72,0
834600028577,808,New Delhi,Male,39,3,124216.93,1,0,1,171442.36,0
388092719450,590,Mumbai,Female,32,0,127763.24,1,1,0,100717.54,0
175402039460,625,Mumbai,Male,43,8,201696.07,1,1,0,133020.9,1
379235920443,642,New Delhi,Male,18,5,111183.53,2,0,1,10063.75,0
100820760403,689,Bangalore,Male,73,1,108555.07,1,0,1,167969.14,0
651021447128,674,Mumbai,Female,31,1,0.0,1,1,0,128954.05,0
473809714939,604,Bangalore,Male,41,3,0.0,1,0,0,11819.84,0
823638215548,604,Mumbai,Male,28,7,0.0,2,0,0,58595.64,0
591545040566,738,Bangalore,Female,37,8,100565.94,1,1,1,128799.86,0
660600210001,584,Bangalore,Male,36,4,82696.09,2,0,0,83058.14,0
432857303620,722,Mumbai,Female,47,2,88011.4,1,1,1,90655.94,1
736895054655,614,Bangalore,Female,29,7,143330.56,2,1,1,126396.01,0
525035569144,478,Mumbai,Male,35,1,92474.05,1,1,0,178626.07,0
413028826975,819,Mumbai,Male,38,9,122334.26,2,1,1,181407.44,0
904671872898,714,Bangalore,Male,44,7,0.0,1,0,1,6923.11,0
782552973774,644,New Delhi,Male,34,9,112746.54,2,0,0,141230.07,0
283533401286,594,Mumbai,Male,23,5,146267.59,1,1,0,160968.44,0
386069106970,583,Mumbai,Female,31,4,148978.79,1,1,0,12538.92,0
814112641195,698,New Delhi,Male,56,1,112414.81,2,0,0,93982.02,1
344839802716,511,New Delhi,Female,40,9,124401.6,1,1,0,198814.24,1
910678005968,579,New Delhi,Female,39,5,117833.3,3,0,0,5831.0,1
967830416260,619,Bangalore,Female,45,0,0.0,2,0,0,113645.4,0
